gene_id	gene_name	SUM-159159_count	SUM159_FPKM											
ENSG00000198464	ZNF480	93	0.686128482											
ENSG00000144908	ALDH1L1	1	0.005266185											
ENSG00000144909	OSBPL11	311	7.263332268											
ENSG00000198468	FLVCR1-AS1	20	0.574236448											
ENSG00000230262	MIRLET7DHG	0	0											
ENSG00000230261	OR52J2P	0	0											
ENSG00000230260	RP11-75C23.1	0	0											
ENSG00000230267	HERC2P4	27	0.3207993											
ENSG00000230266	XXYLT1-AS2	0	0											
ENSG00000136868	SLC31A1	1194	22.39291373											
ENSG00000136869	TLR4	367	3.027553032											
ENSG00000136866	ZFP37	70	0.657799189											
ENSG00000215094	RP11-244K5.7	0	0											
ENSG00000243366	RN7SL60P	0	0											
ENSG00000215096	IFITM8P	0	0											
ENSG00000215093	EEF1A1P29	1	0.089284891											
ENSG00000136861	CDK5RAP2	925	6.183931237											
ENSG00000151876	FBXO4	201	3.86064464											
ENSG00000188223	AC002398.9	0	0											
ENSG00000170091	HMP19	2	0.026384844											
ENSG00000188227	ZNF793	1	0.004224861											
ENSG00000254484	CTA-797E19.1	0	0											
ENSG00000188229	TUBB4B	5546	152.3553491											
ENSG00000078295	ADCY2	1	0.004773009											
ENSG00000099219	ERMP1	787	6.340045755											
ENSG00000151883	PARP8	521	3.133360684											
ENSG00000105248	CCDC94	151	8.844925337											
ENSG00000254550	OMP	0	0											
ENSG00000080371	RAB21	557	3.219318823											
ENSG00000105245	NUMBL	330	3.417302301											
ENSG00000105246	EBI3	4	0.251777756											
ENSG00000273838	RP3-333B15.5	0	0											
ENSG00000273837	LLNLR-470E3.1	0	0											
ENSG00000219150	RP11-569A2.2	0	0											
ENSG00000221900	POM121L12	0	0											
ENSG00000177628	GBA	665	7.792427007											
ENSG00000177627	C12orf54	0	0											
ENSG00000219159	AC011298.2	0	0											
ENSG00000273402	RP5-855D21.2	1	0.156569985											
ENSG00000222452	RN7SKP59	0	0											
ENSG00000221909	FAM200A	97	2.146593031											
ENSG00000261437	RP11-22C11.2	0	0											
ENSG00000272128	KB-1836B5.4	1	0.212269502											
ENSG00000272129	RP11-250B2.6	12	0.817927041											
ENSG00000133619	KRBA1	174	1.99989437											
ENSG00000272123	CTD-2366F13.2	6	1.29650406											
ENSG00000272121	RP4-555D20.4	1	0.091539982											
ENSG00000133612	AGAP3	840	4.514809123											
ENSG00000172057	ORMDL3	243	3.962810916											
ENSG00000249998	RP11-141E13.1	1	0.216976143											
ENSG00000172053	QARS	1815	12.73765692											
ENSG00000273403	RP11-329B9.3	1	0.18603848											
ENSG00000158516	CPA2	6	0.256694204											
ENSG00000249993	BFSP2-AS1	0	0											
ENSG00000249992	TMEM158	4773	257.6839425											
ENSG00000147761	TTTY7B	0	0											
ENSG00000249994	CTD-2383I20.1	0	0											
ENSG00000172059	KLF11	65	1.211151009											
ENSG00000172058	SERF1A	7	0.09183388											
ENSG00000146414	SHPRH	443	1.59802388											
ENSG00000146416	AIG1	552	5.252741996											
ENSG00000146410	MTFR2	107	2.538938734											
ENSG00000146411	SLC2A12	3	0.065724747											
ENSG00000277514	OR52Q1P	0	0											
ENSG00000115844	DLX2	53	1.464192215											
ENSG00000145692	BHMT	0	0											
ENSG00000115841	RMDN2	132	1.364612846											
ENSG00000115840	SLC25A12	633	8.129907822											
ENSG00000069812	HES2	0	0											
ENSG00000175619	OR4B1	0	0											
ENSG00000043591	ADRB1	0	0											
ENSG00000214050	FBXO16	29	0.463587548											
ENSG00000214051	ARF4P3	0	0											
ENSG00000272746	RP11-53B2.6	0	0											
ENSG00000259144	RANBP20P	0	0											
ENSG00000254554	RP11-351I24.1	5	0.609427958											
ENSG00000267108	RP11-861E21.1	1	0.582477622											
ENSG00000112312	GMNN	267	6.392849077											
ENSG00000249662	RP11-321E2.4	0	0											
ENSG00000249661	TNRC18P1	1	0.026809929											
ENSG00000249667	LINC01259	0	0											
ENSG00000249666	RP11-432M8.12	0	0											
ENSG00000249664	CTD-2227C6.2	1	0.118613625											
ENSG00000249669	MIR143HG	4	0.014724122											
ENSG00000249668	KRT18P56	0	0											
ENSG00000233103	RP11-524P6.1	0	0											
ENSG00000173011	TADA2B	288	2.656119412											
ENSG00000233101	HOXB-AS3	0	0											
ENSG00000173013	CCDC96	15	0.70215275											
ENSG00000233107	SUCLA2P2	0	0											
ENSG00000233106	RPL12P3	0	0											
ENSG00000233105	AC103563.4	0	0											
ENSG00000233109	RP11-22C8.1	0	0											
ENSG00000233108	AC006042.7	0	0											
ENSG00000251840	RN7SKP155	0	0											
ENSG00000267809	NDUFV2P1	190	20.50403318											
ENSG00000267808	AC018755.17	1	0.082788698											
ENSG00000267801	RP11-552F3.9	132	4.069339977											
ENSG00000267800	RP11-49K24.5	0	0											
ENSG00000275367	RP11-266K4.14	0	0											
ENSG00000223726	CTA-929C8.7	0	0											
ENSG00000054116	TRAPPC3	356	4.884388805											
ENSG00000112249	ASCC3	1397	9.419830791											
ENSG00000139910	NOVA1	64	0.329406321											
ENSG00000271475	RP4-799G3.1	0	0											
ENSG00000054118	THRAP3	2390	43.04195684											
ENSG00000139915	MDGA2	125	0.993744465											
ENSG00000139914	FITM1	3	0.147270897											
ENSG00000229829	DUTP4	0	0											
ENSG00000223725	AC007879.5	1	0.061856031											
ENSG00000217653	RP11-63K6.1	0	0											
ENSG00000021574	SPAST	171	1.777175864											
ENSG00000229822	RP5-1174J21.2	0	0											
ENSG00000229821	RP11-567E21.3	0	0											
ENSG00000229820	RP1-308E4.1	0	0											
ENSG00000229827	AC093899.3	0	0											
ENSG00000229826	RP11-552J9.14	0	0											
ENSG00000229824	RPL12P34	0	0											
ENSG00000196850	PPTC7	309	4.868004677											
ENSG00000213727	LA16c-60G3.7	0	0											
ENSG00000213726	RPS2P52	0	0											
ENSG00000271337	NDE1P2	0	0											
ENSG00000213722	DDAH2	158	2.525317247											
ENSG00000196859	KRT39	1	0.02867162											
ENSG00000222764	RN7SKP106	0	0											
ENSG00000148671	ADIRF	0	0											
ENSG00000213729	AC098828.3	0	0											
ENSG00000097021	ACOT7	758	13.38499177											
ENSG00000100368	CSF2RB	0	0											
ENSG00000233499	OR5B1P	0	0											
ENSG00000144120	TMEM177	124	2.572514966											
ENSG00000100360	IFT27	60	0.494510407											
ENSG00000100362	PVALB	0	0											
ENSG00000100364	KIAA0930	1034	6.299113801											
ENSG00000100365	NCF4	0	0											
ENSG00000173585	CCR9	0	0											
ENSG00000236463	LINC00427	1	0.227572652											
ENSG00000233581	AC069155.1	0	0											
ENSG00000019549	SNAI2	530	13.80791328											
ENSG00000236461	RP11-523L1.2	0	0											
ENSG00000174547	MRPL11	275	5.424626329											
ENSG00000238217	AC093590.1	0	0											
ENSG00000238215	RP11-167P22.5	0	0											
ENSG00000238212	AC005863.2	0	0											
ENSG00000238213	TARDBPP2	0	0											
ENSG00000238210	RP13-210D15.4	0	0											
ENSG00000251655	PRB1	0	0											
ENSG00000235621	LINC00494	0	0											
ENSG00000235623	OR7E110P	0	0											
ENSG00000235625	RP11-203P2.2	0	0											
ENSG00000203757	OR6K3	0	0											
ENSG00000235627	SNRPFP4	0	0											
ENSG00000235628	TNR-IT1	0	0											
ENSG00000203758	OR10T1P	0	0											
ENSG00000116761	CTH	56	1.487056752											
ENSG00000182902	SLC25A18	9	0.122617631											
ENSG00000182903	ZNF721	40	0.380230509											
ENSG00000182901	RGS7	14	0.367680483											
ENSG00000215269	GAGE12G	0	0											
ENSG00000067182	TNFRSF1A	3007	32.51850683											
ENSG00000233496	SYNJ2-IT1	0	0											
ENSG00000113196	HAND1	0	0											
ENSG00000113194	FAF2	1255	17.69764703											
ENSG00000110429	FBXO3	526	2.40515817											
ENSG00000110422	HIPK3	667	5.134561126											
ENSG00000110427	KIAA1549L	95	0.637063514											
ENSG00000280561	RP11-383C5.8	0	0											
ENSG00000269097	AC003682.17	1	0.128758211											
ENSG00000269095	AC010646.3	0	0											
ENSG00000216523	RP3-435K13.1	0	0											
ENSG00000100985	MMP9	0	0											
ENSG00000100987	VSX1	2	0.03632015											
ENSG00000266049	RP11-703M24.5	1	0.072112189											
ENSG00000100982	PCIF1	500	11.76723429											
ENSG00000100983	GSS	533	23.98620155											
ENSG00000262974	RP11-457I16.4	0	0											
ENSG00000223418	GS1-590J6.2	0	0											
ENSG00000223419	AC006022.4	0	0											
ENSG00000237708	RP11-445O16.2	0	0											
ENSG00000223414	LINC00473	50	0.654449699											
ENSG00000223416	RPS26P15	0	0											
ENSG00000223417	TRIM49D1	0	0											
ENSG00000223410	RP1-191L6.2	0	0											
ENSG00000262979	CTD-2047H16.2	0	0											
ENSG00000151715	TMEM45B	2	0.047594052											
ENSG00000151718	WWC2	1007	4.39846119											
ENSG00000261773	WI2-89031B12.1	1	0.123555859											
ENSG00000106006	HOXA6	7	0.38001807											
ENSG00000261771	DYX1C1-CCPG1	0	0											
ENSG00000106004	HOXA5	47	2.316372951											
ENSG00000106003	LFNG	61	1.082426004											
ENSG00000261776	RP11-358L22.2	0	0											
ENSG00000261775	RP11-10O17.3	1	0.271069918											
ENSG00000261774	RP11-328J14.2	0	0											
ENSG00000261779	RP11-69H7.3	0	0											
ENSG00000106009	BRAT1	996	6.741006073											
ENSG00000269540	CTD-2126E3.5	0	0											
ENSG00000197818	SLC9A8	422	3.486860685											
ENSG00000269543	CTD-2291D10.3	0	0											
ENSG00000153404	PLEKHG4B	21	0.154179248											
ENSG00000234579	AC009305.1	0	0											
ENSG00000153406	NMRAL1	338	3.588616945											
ENSG00000234577	SYNE1-AS1	0	0											
ENSG00000234576	MTND1P26	0	0											
ENSG00000234575	CTSLP8	1	0.101195699											
ENSG00000197816	CCDC180	7	0.033151373											
ENSG00000234572	AC007880.1	0	0											
ENSG00000234571	RP5-998N21.4	0	0											
ENSG00000237407	KB-1183D5.14	0	0											
ENSG00000228051	RP11-325E14.2	0	0											
ENSG00000228050	TOP3BP1	0	0											
ENSG00000228053	RP11-151F5.2	0	0											
ENSG00000163687	DNASE1L3	0	0											
ENSG00000228055	LINC00864	0	0											
ENSG00000228054	RANP5	0	0											
ENSG00000113739	STC2	873	12.04866899											
ENSG00000228056	CFL1P3	0	0											
ENSG00000220267	ACTBP8	0	0											
ENSG00000281131	SCHLAP1	0	0											
ENSG00000113734	BNIP1	100	2.237757133											
ENSG00000281137	AC074033.1	0	0											
ENSG00000113732	ATP6V0E1	1597	48.84820394											
ENSG00000059728	MXD1	446	3.331891172											
ENSG00000103184	SEC14L5	1	0.014772983											
ENSG00000103187	COTL1	2673	24.41290101											
ENSG00000164500	C7orf72	0	0											
ENSG00000156150	ALX3	0	0											
ENSG00000214794	KRT18P42	0	0											
ENSG00000232542	DPYD-IT1	1	0.244030525											
ENSG00000163082	SGPP2	12	0.352081304											
ENSG00000163083	INHBB	1	0.030541898											
ENSG00000163081	CCDC140	0	0											
ENSG00000242936	RPL30P6	0	0											
ENSG00000147905	ZCCHC7	169	2.29363974											
ENSG00000228569	AC073133.2	0	0											
ENSG00000111775	COX6A1	690	38.13505079											
ENSG00000257680	RP11-367O10.1	0	0											
ENSG00000267393	RP11-691H4.3	0	0											
ENSG00000239625	RN7SL241P	0	0											
ENSG00000267391	RP11-1151B14.3	0	0											
ENSG00000267390	RP11-635N19.1	8	0.997488943											
ENSG00000267397	RP11-873E20.1	1	0.060818049											
ENSG00000267396	RP11-845C23.3	0	0											
ENSG00000267395	AC074212.6	21	1.330432193											
ENSG00000267394	CTB-175E5.7	1	0.185333789											
ENSG00000267399	RP11-456O19.5	1	0.177275798											
ENSG00000267398	AC006130.4	0	0											
ENSG00000239628	RP11-543D10.2	0	0											
ENSG00000231114	AC078842.4	0	0											
ENSG00000064490	RFXANK	261	3.89906146											
ENSG00000231112	MTHFD2P3	0	0											
ENSG00000228567	VN1R4	0	0											
ENSG00000175066	GK5	163	0.837985896											
ENSG00000243122	RP11-25H11.1	0	0											
ENSG00000168505	GBX2	0	0											
ENSG00000183291	15-Sep	2405	40.53051598											
ENSG00000139223	ANP32D	0	0											
ENSG00000183292	TISP43	2	0.029506017											
ENSG00000228561	RP11-114M1.1	0	0											
ENSG00000183298	RPSAP19	165	18.3525175											
ENSG00000250431	RP13-577H12.2	0	0											
ENSG00000092931	MFSD11	992	6.219775506											
ENSG00000228563	AL133247.2	0	0											
ENSG00000239998	LILRA2	0	0											
ENSG00000197584	KCNMB2	5	0.066382345											
ENSG00000267027	AC011524.2	0	0											
ENSG00000267026	RP11-92C4.3	1	0.008453373											
ENSG00000080618	CPB2	0	0											
ENSG00000267023	LRRC37A16P	81	1.876949311											
ENSG00000239991	RP11-889D3.1	0	0											
ENSG00000197586	ENTPD6	708	8.197188847											
ENSG00000186008	RPS4XP21	0	0											
ENSG00000263731	RP11-498C9.15	11	0.401449288											
ENSG00000263733	RP11-47G4.1	0	0											
ENSG00000197588	KLKP1	0	0											
ENSG00000138835	RGS3	532	1.967138836											
ENSG00000138834	MAPK8IP3	1050	5.402897649											
ENSG00000105726	ATP13A1	851	5.922203091											
ENSG00000105723	GSK3A	704	10.9812781											
ENSG00000105722	ERF	586	9.432267947											
ENSG00000225928	CACYBPP1	0	0											
ENSG00000225929	AC000036.4	0	0											
ENSG00000126803	HSPA2	73	0.828525634											
ENSG00000225922	RP11-57G10.1	0	0											
ENSG00000225923	RP4-736I12.1	0	0											
ENSG00000225920	RIMKLBP2	14	2.09532899											
ENSG00000225921	NOL7	535	23.84598829											
ENSG00000225924	RP1-111D6.2	0	0											
ENSG00000225925	RP13-313G19.2	0	0											
ENSG00000157404	KIT	0	0											
ENSG00000229018	PMS2P7	8	0.586099416											
ENSG00000229019	RP11-88I18.3	0	0											
ENSG00000152433	ZNF547	15	0.337983748											
ENSG00000152430	BOLL	0	0											
ENSG00000229012	GS1-542M4.4	0	0											
ENSG00000229010	RP5-979D14.1	0	0											
ENSG00000229011	LINC01038	0	0											
ENSG00000229016	RP11-224O19.4	0	0											
ENSG00000229017	LINC01277	0	0											
ENSG00000152439	ZNF773	37	0.322118241											
ENSG00000229015	RP11-265D19.6	0	0											
ENSG00000165905	GYLTL1B	2	0.029470489											
ENSG00000226694	RP11-69C17.2	0	0											
ENSG00000226696	LENG8-AS1	8	0.419629593											
ENSG00000226690	AC005281.1	0	0											
ENSG00000226693	NXNP1	0	0											
ENSG00000226699	RP11-122K13.7	0	0											
ENSG00000226698	RP1-50O24.6	1	0.319791636											
ENSG00000184414	RP11-44M6.3	0	0											
ENSG00000127947	PTPN12	1210	14.35051058											
ENSG00000127946	HIP1	658	4.646152807											
ENSG00000187140	FOXD3	12	0.563060034											
ENSG00000187144	SPATA21	2	0.034496464											
ENSG00000187147	RNF220	489	3.198992772											
ENSG00000127948	POR	1147	9.318418											
ENSG00000239483	RPS15AP16	1	0.271069918											
ENSG00000219703	RAP1BP3	0	0											
ENSG00000114859	CLCN2	125	1.602276303											
ENSG00000114857	NKTR	1398	3.681062061											
ENSG00000114854	TNNC1	3	0.193705917											
ENSG00000114853	ZBTB47	433	10.06699256											
ENSG00000242985	RN7SL50P	0	0											
ENSG00000114850	SSR3	2346	32.07072303											
ENSG00000186814	ZSCAN30	263	1.380218359											
ENSG00000186815	TPCN1	2760	16.80969512											
ENSG00000126010	GRPR	7	0.355195739											
ENSG00000186810	CXCR3	0	0											
ENSG00000233286	MTND3P10	0	0											
ENSG00000186812	ZNF397	254	1.83087695											
ENSG00000254277	RP11-1144P22.1	0	0											
ENSG00000254274	TDGF1P5	0	0											
ENSG00000254275	LINC00824	0	0											
ENSG00000260550	RP11-457I16.2	0	0											
ENSG00000254273	RP11-181D18.4	0	0											
ENSG00000260552	RP11-49I11.1	16	2.571523219											
ENSG00000254271	RP11-131N11.4	0	0											
ENSG00000119689	DLST	1151	13.64415823											
ENSG00000119688	ABCD4	281	1.593893297											
ENSG00000115109	EPB41L5	190	1.148681785											
ENSG00000259019	EIF4BP1	0	0											
ENSG00000259018	RP11-124D2.3	0	0											
ENSG00000259015	RP11-109N23.6	0	0											
ENSG00000259017	RP11-561B11.6	0	0											
ENSG00000119682	AREL1	1329	9.523569027											
ENSG00000119685	TTLL5	489	2.863153069											
ENSG00000248305	RP11-310A13.2	1	0.116218813											
ENSG00000259013	RP11-1017G21.3	0	0											
ENSG00000259012	MTCYBP27	0	0											
ENSG00000206069	TMEM211	2	0.137694746											
ENSG00000258768	CTD-2292M16.8	5	0.127806386											
ENSG00000258769	RAP1AP	1	0.216976143											
ENSG00000258764	RP11-1042B17.4	0	0											
ENSG00000258765	RP11-692C24.2	0	0											
ENSG00000206062	RP13-212L9.1	0	0											
ENSG00000258767	RP11-32B5.5	0	0											
ENSG00000258760	CTD-2509G16.5	0	0											
ENSG00000258761	RP11-24J19.1	0	0											
ENSG00000258762	MTND4P33	0	0											
ENSG00000258763	RP11-110A12.2	1	0.052245724											
ENSG00000282564	RP4-553F17.1	0	0											
ENSG00000226098	SEC11B	4	0.784598016											
ENSG00000253204	RP5-1009N12.1	5	1.773082067											
ENSG00000251578	TRBV21-1	0	0											
ENSG00000251579	RP11-39E3.5	0	0											
ENSG00000183496	MEX3B	109	1.357196821											
ENSG00000251572	AF213884.1	0	0											
ENSG00000251573	CTD-2089N3.2	0	0											
ENSG00000251571	DDX3P3	0	0											
ENSG00000251576	LINC01267	0	0											
ENSG00000163534	FCRL1	1	0.009021503											
ENSG00000251574	RP11-6N13.1	2	0.059154661											
ENSG00000251575	CTD-2170G1.2	0	0											
ENSG00000154174	TOMM70A	1198	19.6448536											
ENSG00000154175	ABI3BP	686	4.369755338											
ENSG00000170803	OR2AG1	1	0.102898255											
ENSG00000266397	RP11-737O24.1	0	0											
ENSG00000266818	RP11-454P7.1	0	0											
ENSG00000167114	SLC27A4	335	7.673719037											
ENSG00000159527	PGLYRP3	0	0											
ENSG00000104093	DMXL2	1769	8.025847807											
ENSG00000170807	LMOD2	0	0											
ENSG00000228830	RP4-781K5.2	0	0											
ENSG00000228837	CBX3P6	0	0											
ENSG00000228836	CT45A5	0	0											
ENSG00000228835	AC012123.1	0	0											
ENSG00000228834	RP11-249L21.4	0	0											
ENSG00000280747	Metazoa_SRP	0	0											
ENSG00000228839	PIK3IP1-AS1	1	0.157325145											
ENSG00000183638	RP1L1	11	0.121234882											
ENSG00000281912	LINC01144	10	0.572415643											
ENSG00000185433	LINC00158	0	0											
ENSG00000185432	METTL7A	231	1.923457923											
ENSG00000165271	NOL6	593	6.472933418											
ENSG00000185437	SH3BGR	7	0.24558157											
ENSG00000185436	IFNLR1	90	1.310309147											
ENSG00000165275	TRMT10B	60	0.897982507											
ENSG00000167113	COQ4	451	6.3252341											
ENSG00000267022	AC084219.2	0	0											
ENSG00000196335	STK31	3	0.032770692											
