gene_id	gene_name	BT-474_count	BT-474_FPKM											
ENSG00000198569	SLC34A3	42	1.634182297											
ENSG00000261218	RP11-960L18.1	0	0											
ENSG00000261219	RP11-344A16.2	0	0											
ENSG00000273573	Metazoa_SRP	0	0											
ENSG00000261210	CLEC19A	1	0.051500291											
ENSG00000261211	RP1-80N2.3	39	1.110356058											
ENSG00000261212	RP3-507I15.2	1	0.26753965											
ENSG00000261213	RP11-510C10.4	0	0											
ENSG00000261215	RP11-195F19.30	14	0.406051981											
ENSG00000261216	RP11-166B2.5	2	0.493027602											
ENSG00000261217	BCAP31P1	0	0											
ENSG00000269044	CTC-429P9.3	24	1.542407782											
ENSG00000229976	RP5-1031J8.1	0	0											
ENSG00000244649	CTD-2377D24.6	1	0.015432465											
ENSG00000081181	ARG2	94	2.907070908											
ENSG00000269043	CTC-513N18.6	0	0											
ENSG00000081189	MEF2C	4	0.009503669											
ENSG00000225402	AC010878.3	1	0.090457532											
ENSG00000267322	SNHG22	6	0.210670548											
ENSG00000267323	SLC25A1P5	3	0.362747938											
ENSG00000267320	AC005780.1	0	0											
ENSG00000267321	RP11-1094M14.11	102	7.43900959											
ENSG00000079385	CEACAM1	124	0.892863658											
ENSG00000267327	CTD-2008L17.1	0	0											
ENSG00000079387	SENP1	517	4.757178176											
ENSG00000267325	LINC01415	0	0											
ENSG00000267328	AC002398.12	0	0											
ENSG00000175866	BAIAP2	441	2.543241175											
ENSG00000168878	SFTPB	1	0.011169836											
ENSG00000224172	RP11-416N13.1	3	0.350223964											
ENSG00000224173	AC007422.1	0	0											
ENSG00000224177	LINC00570	0	0											
ENSG00000224174	RP4-798A10.4	0	0											
ENSG00000230646	KLF2P2	2	0.182216169											
ENSG00000233858	AC026904.1	0	0											
ENSG00000264595	RP11-94B19.5	0	0											
ENSG00000264596	RP11-678G15.1	0	0											
ENSG00000275839	CTC-421K24.1	2	0.427364784											
ENSG00000110786	PTPN5	1	0.010869854											
ENSG00000264592	RN7SL131P	0	0											
ENSG00000143156	NME7	113	1.314954699											
ENSG00000143157	POGK	1113	8.606622689											
ENSG00000143155	TIPRL	799	22.59859015											
ENSG00000248813	RP11-5N11.4	0	0											
ENSG00000275830	RP11-403A3.3	0	0											
ENSG00000275833	RP11-479O9.3	3	1.193410232											
ENSG00000275832	ARHGAP23	37	0.363454529											
ENSG00000134283	PPHLN1	639	2.659880617											
ENSG00000134285	FKBP11	60	0.427154164											
ENSG00000134287	ARF3	2166	24.87802487											
ENSG00000220412	RP11-95M15.2	3	0.15965803											
ENSG00000141753	IGFBP4	4651	200.1306864											
ENSG00000230849	GOT2P2	2	0.15133701											
ENSG00000230848	RP11-379C10.1	0	0											
ENSG00000230847	RP11-195E2.1	45	6.273787467											
ENSG00000220418	TUBB3P1	1	0.07110288											
ENSG00000230845	GSTA10P	0	0											
ENSG00000230844	ZNF674-AS1	90	3.098145037											
ENSG00000230843	RP11-380D15.3	0	0											
ENSG00000230841	RPL23AP15	0	0											
ENSG00000186803	IFNA10	0	0											
ENSG00000117601	SERPINC1	1	0.03427761											
ENSG00000134138	MEIS2	30	0.105809779											
ENSG00000126107	HECTD3	417	6.396910909											
ENSG00000260549	MT1L	0	0											
ENSG00000189319	FAM53B	313	3.529082918											
ENSG00000168003	SLC3A2	2595	16.71128938											
ENSG00000168002	POLR2G	557	12.48898437											
ENSG00000168000	BSCL2	669	5.518074361											
ENSG00000168005	C11orf84	1017	30.99626797											
ENSG00000168004	HRASLS5	0	0											
ENSG00000111788	RP11-22B23.1	77	2.308186897											
ENSG00000111780	AL021546.6	9	1.543477233											
ENSG00000111783	RFX4	0	0											
ENSG00000250812	RP11-530I17.2	0	0											
ENSG00000111785	RIC8B	112	0.672402806											
ENSG00000111786	SRSF9	1460	21.8239436											
ENSG00000233360	Z83844.1	1	0.048693592											
ENSG00000114573	ATP6V1A	1394	21.04005071											
ENSG00000233366	ZNF90P2	0	0											
ENSG00000260671	RP11-278A23.2	4	1.120252066											
ENSG00000260670	RP11-447M4.1	0	0											
ENSG00000260673	RP4-529N6.2	0	0											
ENSG00000260672	RP11-1006G14.1	10	0.387797212											
ENSG00000260675	CTD-2576D5.3	0	0											
ENSG00000233365	RP4-655C5.4	0	0											
ENSG00000260677	RP11-546O6.4	0	0											
ENSG00000260676	LINC01541	0	0											
ENSG00000260679	RP11-643C9.2	0	0											
ENSG00000260678	RP11-146F11.4	2	0.446515564											
ENSG00000166123	GPT2	361	2.896602263											
ENSG00000265243	IGLJCOR18	0	0											
ENSG00000105825	TFPI2	59	1.55102898											
ENSG00000265241	RBM8A	873	10.45050687											
ENSG00000265240	RP11-638L3.2	0	0											
ENSG00000139287	TPH2	1	0.01273827											
ENSG00000105821	DNAJC2	701	6.908212781											
ENSG00000254967	RP11-680F20.6	0	0											
ENSG00000262298	RP5-1107A17.3	0	0											
ENSG00000139289	PHLDA1	39	0.353938634											
ENSG00000105829	BET1	268	3.183621343											
ENSG00000230526	RP11-472G21.2	0	0											
ENSG00000260589	STAM-AS1	16	0.583690276											
ENSG00000260588	RP11-930P14.2	3	0.16046985											
ENSG00000219738	XXbac-BPG34I8.3	0	0											
ENSG00000263165	RP11-810M2.2	0	0											
ENSG00000226158	CLCP2	0	0											
ENSG00000226159	LINC01375	0	0											
ENSG00000226156	RPL23AP76	0	0											
ENSG00000260582	TPST2P1	0	0											
ENSG00000219736	RP11-560O20.1	0	0											
ENSG00000226155	AC124944.3	2	0.228374667											
ENSG00000260586	RP11-592N21.2	0	0											
ENSG00000260585	RP13-192B19.2	0	0											
ENSG00000260584	RP11-1166P10.7	0	0											
ENSG00000266538	RP11-385D13.3	1	0.298766675											
ENSG00000216819	TUBB2BP1	0	0											
ENSG00000102445	KIAA0226L	1	0.008862079											
ENSG00000216811	RP1-69B13.2	0	0											
ENSG00000065485	PDIA5	344	5.930581619											
ENSG00000119673	ACOT2	1177	23.18370465											
ENSG00000266535	RP11-40A13.1	0	0											
ENSG00000266537	SPDYE22P	1	0.118683002											
ENSG00000148908	RGS10	78	3.551643956											
ENSG00000105792	CFAP69	20	0.14323812											
ENSG00000105793	GTPBP10	448	2.264159987											
ENSG00000162728	KCNJ9	1	0.022711999											
ENSG00000162729	IGSF8	573	13.49665907											
ENSG00000180694	TMEM64	296	3.256349837											
ENSG00000180697	C3orf22	3	0.129872718											
ENSG00000147100	SLC16A2	357	6.198728595											
ENSG00000162722	TRIM58	1	0.029367143											
ENSG00000162723	SLAMF9	5	0.289513293											
ENSG00000162727	OR2M5	0	0											
ENSG00000235266	RP11-753C18.8	0	0											
ENSG00000245008	RP11-744N12.3	0	0											
ENSG00000227968	BUB3P1	0	0											
ENSG00000132031	MATN3	9	0.230021445											
ENSG00000165714	BORCS5	182	2.910799938											
ENSG00000165716	FAM69B	131	3.192060578											
ENSG00000101236	RNF24	746	5.034589981											
ENSG00000169840	GSX1	0	0											
ENSG00000101230	ISM1	4	0.146025915											
ENSG00000169849	TSPY14P	0	0											
ENSG00000261987	KYNUP1	0	0											
ENSG00000180340	FZD2	87	3.899558342											
ENSG00000258778	RP11-804M7.1	0	0											
ENSG00000180346	TIGD2	117	2.089773901											
ENSG00000180347	CCDC129	1	0.010041246											
ENSG00000241045	RPL7P43	0	0											
ENSG00000206073	SERPINB4	0	0											
ENSG00000269469	CTD-3148I10.9	9	1.262221382											
ENSG00000188191	PRKAR1B	620	7.168974295											
ENSG00000258776	RP11-1085N6.5	0	0											
ENSG00000188199	NUTM2B	10	0.130333608											
ENSG00000185482	STAC3	14	0.328220324											
ENSG00000185483	ROR1	2	0.01601714											
ENSG00000185480	PARPBP	211	2.186094531											
ENSG00000185485	SDHAP1	320	5.892405565											
ENSG00000258773	RP11-255M2.2	0	0											
ENSG00000213558	HMGN2P32	0	0											
ENSG00000213559	HNRNPA1P64	2	0.205339045											
ENSG00000227289	HSFY3P	0	0											
ENSG00000227288	RP5-837I24.1	6	0.339085252											
ENSG00000250129	RP11-265F19.1	0	0											
ENSG00000250126	RP13-884E18.2	0	0											
ENSG00000213553	RPLP0P6	3939	390.865719											
ENSG00000250124	CTC-261N6.2	0	0											
ENSG00000250125	RP11-707A18.1	0	0											
ENSG00000250122	CTD-2013M15.1	0	0											
ENSG00000213557	RP11-240E2.2	0	0											
ENSG00000250120	PCDHA10	0	0											
ENSG00000227282	RP11-164D18.2	0	0											
ENSG00000267667	RP11-136H19.1	0	0											
ENSG00000267666	AC004156.3	3	0.085577474											
ENSG00000267665	RP11-13K12.2	0	0											
ENSG00000267664	RPL17P45	0	0											
ENSG00000267663	RP11-64C12.9	0	0											
ENSG00000267662	AC007796.1	0	0											
ENSG00000267661	RP11-820I16.2	0	0											
ENSG00000025039	RRAGD	23	0.252699353											
ENSG00000267669	RP11-824M15.3	1	0.063691349											
ENSG00000186599	DEFB105B	0	0											
ENSG00000070729	CNGB1	4	0.041036653											
ENSG00000268575	RP1-283E3.8	6	0.111826698											
ENSG00000186591	UBE2H	1685	18.55207423											
ENSG00000232895	RP4-543J13.1	0	0											
ENSG00000077713	SLC25A43	14	0.225476976											
ENSG00000217078	RP1-13D10.3	1	0.245360197											
ENSG00000101493	ZNF516	28	0.223699203											
ENSG00000164442	CITED2	338	6.232344346											
ENSG00000164440	TXLNB	2	0.037631206											
ENSG00000222102	RN7SKP232	0	0											
ENSG00000222107	RN7SKP117	0	0											
ENSG00000148019	CEP78	346	1.610886061											
ENSG00000211891	IGHE	5	0.33523671											
ENSG00000211890	IGHA2	0	0											
ENSG00000104047	DTWD1	163	0.862708957											
ENSG00000211892	IGHG4	1	0.084637208											
ENSG00000211895	IGHA1	0	0											
ENSG00000104043	ATP8B4	3	0.014689265											
ENSG00000211896	IGHG1	1	0.025195274											
ENSG00000211899	IGHM	1	0.063777129											
ENSG00000211898	IGHD	0	0											
ENSG00000282842	FRG2EP	1	0.113423995											
ENSG00000282843	RP11-380J14.4	0	0											
ENSG00000282840	GS1-590J6.3	6	0.300035815											
ENSG00000228882	CICP9	3	0.148474456											
ENSG00000228886	RP11-290D2.3	0	0											
ENSG00000228887	EEF1DP1	23	2.42997503											
ENSG00000228884	RPL23AP26	0	0											
ENSG00000228888	LINC01428	0	0											
ENSG00000228889	UBAC2-AS1	15	0.770047305											
ENSG00000125354	6-Sep	293	2.349386643											
ENSG00000125355	TMEM255A	0	0											
ENSG00000196505	GDAP2	162	1.297327076											
ENSG00000196504	PRPF40A	2778	21.70157515											
ENSG00000121871	SLITRK3	2	0.019863876											
ENSG00000196502	SULT1A1	306	2.100768971											
ENSG00000125352	RNF113A	99	6.926683527											
ENSG00000184619	KRBA2	49	1.024866745											
ENSG00000121879	PIK3CA	363	3.369294646											
ENSG00000181903	OR4C6	0	0											
ENSG00000164190	NIPBL	2227	13.36498409											
ENSG00000168828	OR13J1	1	0.07073117											
ENSG00000164197	RNF180	35	0.588296998											
ENSG00000181904	C5orf24	826	5.576876403											
ENSG00000164199	ADGRV1	203	0.715372644											
ENSG00000168824	NSG1	4	0.035137825											
ENSG00000168827	GFM1	1702	11.47987346											
ENSG00000181908	AP003774.4	5	0.202288134											
ENSG00000197451	HNRNPAB	3028	37.84604797											
ENSG00000197457	STMN3	588	11.05743653											
ENSG00000197454	OR2L5	2	0.201621511											
ENSG00000256403	RP11-7N14.1	0	0											
ENSG00000256407	RP11-446E24.4	1	0.032334939											
ENSG00000230405	RPS3AP52	0	0											
ENSG00000021355	SERPINB1	129	3.406368967											
ENSG00000254935	RP11-266E8.2	0	0											
ENSG00000254934	LINC00678	0	0											
ENSG00000254937	RP11-728D14.6	0	0											
ENSG00000254936	AF131215.3	0	0											
ENSG00000254931	MTATP6P15	0	0											
ENSG00000254930	RP11-98J9.3	0	0											
ENSG00000254933	RP11-619A14.2	3	0.463346876											
ENSG00000254932	RP11-687M24.8	0	0											
ENSG00000242324	RP4-576H24.2	0	0											
ENSG00000007545	CRAMP1	560	3.767495428											
ENSG00000254939	CTD-2342I9.1	0	0											
ENSG00000254938	RP11-688I9.4	0	0											
ENSG00000007541	PIGQ	673	4.246456351											
ENSG00000182459	TEX19	25	1.222456456											
ENSG00000182450	KCNK4	0	0											
ENSG00000219329	RP11-397G5.2	1	0.174739919											
ENSG00000228264	PSMD8P1	1	0.123158694											
ENSG00000228265	RALY-AS1	8	0.532178775											
ENSG00000228262	LINC01320	0	0											
ENSG00000213247	RP11-479A21.1	0	0											
ENSG00000107537	PHYH	417	7.272538176											
ENSG00000218574	HNRNPA1P37	0	0											
ENSG00000218577	RP3-416J7.1	0	0											
ENSG00000217385	PSMC1P11	1	0.071912708											
ENSG00000266863	RN7SL123P	0	0											
ENSG00000213244	HIST2H3DP1	0	0											
ENSG00000155961	RAB39B	0	0											
ENSG00000155962	CLIC2	17	0.444923923											
ENSG00000155966	AFF2	2	0.010237528											
ENSG00000124089	MC3R	6	0.523955533											
ENSG00000239439	RFKP2	0	0											
ENSG00000239438	RP11-332E19.1	0	0											
ENSG00000226908	HIST1H2BPS3	0	0											
ENSG00000226905	AC005040.3	0	0											
ENSG00000226904	RP11-561O23.8	0	0											
ENSG00000151247	EIF4E	310	1.83127292											
ENSG00000226906	TTTY4	0	0											
ENSG00000239435	KCNMB3P1	0	0											
ENSG00000151240	DIP2C	582	4.446737064											
ENSG00000226903	LINC00354	0	0											
ENSG00000169184	MN1	2	0.02168147											
ENSG00000230401	AC090505.4	0	0											
ENSG00000125686	MED1	16039	136.6760217											
ENSG00000197503	LINC00477	0	0											
ENSG00000160633	SAFB	1522	11.02289969											
ENSG00000251421	CTC-369A16.2	0	0											
ENSG00000167363	FN3K	256	4.773340047											
ENSG00000280550	AC131263.1	2	1.107149703											
ENSG00000280551	RP11-358D17.2	0	0											
ENSG00000247092	SNHG10	53	1.665213262											
ENSG00000124557	BTN1A1	1	0.021857613											
ENSG00000225643	RP11-70P17.1	1	0.196084961											
ENSG00000247095	MIR210HG	44	1.094112983											
ENSG00000205927	OLIG2	3	0.044276171											
ENSG00000205922	ONECUT3	0	0											
ENSG00000205923	CEMP1	0	0											
ENSG00000227848	SUCLA2-AS1	1	0.171574341											
ENSG00000205929	C21orf62	1	0.012247386											
ENSG00000123689	G0S2	0	0											
ENSG00000185105	MYADML2	6	0.119976299											
ENSG00000185104	FAF1	711	8.354878968											
ENSG00000271309	RP1-85D24.2	0	0											
ENSG00000185101	ANO9	147	1.162648186											
ENSG00000185100	ADSSL1	189	2.008498166											
ENSG00000225642	SNRPEP5	1	0.340679986											
ENSG00000123684	LPGAT1	358	3.542023606											
ENSG00000123685	BATF3	0	0											
ENSG00000169016	E2F6	113	1.171649121											
ENSG00000213239	NPM1P32	3	0.470251052											
ENSG00000261158	CTD-2583P5.3	0	0											
ENSG00000213237	AC008155.1	3	0.86331804											
ENSG00000213236	YWHAZP2	18	2.340657782											
ENSG00000169019	COMMD8	136	6.430776276											
ENSG00000261154	RP11-571O6.1	0	0											
ENSG00000213233	RPL23AP62	0	0											
ENSG00000213232	PPP1R2P10	0	0											
ENSG00000213231	TCL1B	0	0											
ENSG00000261150	EPPK1	163	0.489357237											
ENSG00000240373	SEC62-AS1	3	0.82090068											
ENSG00000240370	U47924.6	1	0.027145038											
ENSG00000240371	RPS4XP13	0	0											
ENSG00000240376	RP11-36C20.1	40	6.020100045											
ENSG00000240374	RN7SL503P	0	0											
ENSG00000240375	VPS26AP1	1	0.096740588											
ENSG00000205696	ADARB2-AS1	0	0											
ENSG00000213365	AP000593.6	2	0.265902527											
ENSG00000205695	RP11-15H7.2	0	0											
ENSG00000205693	MANSC4	0	0											
ENSG00000036828	CASR	0	0											
ENSG00000255329	H2AFZP4	0	0											
ENSG00000058804	NDC1	655	11.26761426											
ENSG00000250945	RP11-810P8.1	0	0											
ENSG00000250946	RP11-358N4.6	0	0											
ENSG00000250947	TRPC7-AS2	0	0											
ENSG00000250948	RP11-1079K10.2	0	0											
ENSG00000250949	RP11-492L8.2	0	0											
ENSG00000255321	RP11-91I20.4	0	0											
ENSG00000255320	RP11-755F10.1	5	1.192328046											
ENSG00000255327	RP11-555G19.1	0	0											
ENSG00000255326	CTD-2530H12.4	0	0											
ENSG00000255325	RP11-96B2.1	0	0											
ENSG00000225640	RP5-1022P6.4	0	0											
ENSG00000277383	CTD-3001H11.2	8	1.301186248											
ENSG00000152601	MBNL1	1231	4.176203615											
ENSG00000156738	MS4A1	0	0											
ENSG00000102854	MSLN	2	0.039949905											
ENSG00000156735	BAG4	192	2.58655661											
ENSG00000232174	CTB-164L20.1	0	0											
ENSG00000279254	RP11-536C12.1	2	0.099173703											
ENSG00000233587	AC096570.1	0	0											
ENSG00000225344	RP4-738P15.4	0	0											
ENSG00000225345	SNX18P3	1	0.036637925											
ENSG00000225342	AC079630.4	1	0.039055273											
ENSG00000225343	RPL21P66	0	0											
ENSG00000225341	AC013269.4	0	0											
ENSG00000276612	CH507-9B2.4	0	0											
ENSG00000225349	RP11-820K3.2	0	0											
ENSG00000282021	CTD-2336O2.3	1	0.04228082											
ENSG00000282022	RP11-259O18.5	0	0											
ENSG00000282024	RP3-467D16.3	0	0											
ENSG00000233583	RP4-635A23.3	0	0											
ENSG00000178950	GAK	1272	4.981138503											
ENSG00000178951	ZBTB7A	757	11.50634485											
ENSG00000178952	TUFM	2319	66.08319836											
ENSG00000226950	DANCR	457	15.78904385											
ENSG00000279259	RP11-334C17.3	10	0.702756493											
ENSG00000261446	LINC00559	0	0											
ENSG00000268465	CTC-273B12.7	5	1.068519716											
ENSG00000241022	NIPA2P2	0	0											
ENSG00000166104	RP11-299H22.3	3	0.060099796											
ENSG00000166105	GLB1L3	1	0.006292959											
ENSG00000166106	ADAMTS15	13	0.216930131											
ENSG00000241026	CTD-2036J7.1	0	0											
ENSG00000165202	OR1Q1	7	0.701245326											
ENSG00000261572	RP11-384L8.1	43	2.152606605											
ENSG00000244018	RPL35P6	0	0											
ENSG00000268469	BNIP3P38	0	0											
ENSG00000255819	KLRC4-KLRK1	0	0											
ENSG00000173621	LRFN4	694	15.44009757											
ENSG00000255811	RP1-34M23.5	0	0											
ENSG00000255815	KRT8P11	1	0.065953368											
ENSG00000255814	RP11-357K6.2	0	0											
ENSG00000255817	RP11-196H14.4	1	0.242843682											
ENSG00000187372	PCDHB13	18	0.336692129											
ENSG00000279237	RP11-212E4.1	0	0											
ENSG00000279236	RP11-120K19.3	1	0.072685369											
ENSG00000196273	LINC00523	0	0											
ENSG00000279233	RP11-158L12.4	45	1.228699651											
ENSG00000279232	AC008522.1	14	0.456389004											
ENSG00000279231	RP11-341D18.6	0	0											
ENSG00000279230	AL158839.1	1	1.661562035											
