"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","symbol","entrez","genename"
"ENSG00000107362",214.876227987477,0.178778724461594,0.649462862676518,0.275271666381083,0.783107530848051,0.935472836167068,"FALSE","ENSG00000107362","51104","abhydrolase domain containing 17B, depalmitoylase"
"ENSG00000104774",1182.76525653041,-0.178556263310092,0.474144401449941,-0.376586252551047,0.706481105769734,0.906836166341949,"FALSE","ENSG00000104774","4125","mannosidase alpha class 2B member 1"
"ENSG00000164327",758.301481472804,0.178489807764384,0.586277911855413,0.304445731546513,0.760788331476309,0.927752916641262,"FALSE","ENSG00000164327","253260","RPTOR independent companion of MTOR complex 2"
"ENSG00000005486",759.798152640496,-0.178485296126997,0.479362926699689,-0.372338548072188,0.709640801296774,0.90812811732946,"FALSE","ENSG00000005486","57414","rhomboid domain containing 2"
"ENSG00000115317",266.501254673703,0.178370029952371,0.498652141427516,0.357704329598871,0.720564592666497,0.912889876885925,"FALSE","ENSG00000115317","27429","HtrA serine peptidase 2"
"ENSG00000144741",179.617888267661,0.178318455727427,0.511908563408745,0.348340442949467,0.727584524384793,0.914954747929077,"FALSE","ENSG00000144741","115286","solute carrier family 25 member 26"
"ENSG00000134285",173.900536814695,0.178242380551269,0.999551650267136,0.178322331320881,0.858469842015319,0.959629554200886,"FALSE","ENSG00000134285","51303","FKBP prolyl isomerase 11"
"ENSG00000160877",2374.79247929228,-0.178132489586747,0.571458652351113,-0.311715447572398,0.755256787043267,0.925962259658873,"FALSE","ENSG00000160877","112939","nucleus accumbens associated 1"
"ENSG00000125459",205.466592787358,-0.178058479547981,0.447570227446889,-0.397833610523413,0.690752840195713,0.900397717590248,"FALSE","ENSG00000125459","55154","misato mitochondrial distribution and morphology regulator 1"
"ENSG00000261094",17.3074926872163,-0.177976806096848,0.96945872275645,-0.183583686359342,0.854340061996044,0.958416514241533,"FALSE","ENSG00000261094",NA,NA
"ENSG00000145982",145.640025819501,-0.177971901972464,0.642721349199444,-0.276903672476635,0.781854072592453,0.935337298565599,"FALSE","ENSG00000145982","10667","phenylalanyl-tRNA synthetase 2, mitochondrial"
"ENSG00000244687",1715.80418022,-0.177967989464277,0.688933450247541,-0.258323919966916,0.796156927124751,0.938459058217708,"FALSE","ENSG00000244687","7335","ubiquitin conjugating enzyme E2 V1"
"ENSG00000259994",18.0097629388,0.177797469716969,1.21722855661186,0.146067448673621,0.883868142962009,0.967919051873142,"FALSE","ENSG00000259994",NA,NA
"ENSG00000109920",1264.38482450376,-0.177682767722657,0.386897532494029,-0.459250196240006,0.646054507854483,0.881826029768406,"FALSE","ENSG00000109920","23360","formin binding protein 4"
"ENSG00000254815",17.4118295143665,-0.177629537708201,0.909223712794769,-0.195363951916965,0.845108035039468,0.955567291495401,"FALSE","ENSG00000254815","692247","LMNTD2 antisense RNA 1"
"ENSG00000206149",299.919450483885,-0.177611767406024,0.583923307707319,-0.304169683007497,0.760998620685602,0.927818273300067,"FALSE","ENSG00000206149","440248","hect domain and RLD 2 pseudogene 9"
"ENSG00000103657",1082.17482193233,-0.177549614385285,0.455692004632638,-0.389626354160895,0.696812861475195,0.902706493588294,"FALSE","ENSG00000103657","8925","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1"
"ENSG00000175265",413.470103462285,0.177510514951353,0.983106348656313,0.180560846945979,0.856712290278205,0.959444629742004,"FALSE","ENSG00000175265","23015","golgin A8 family member A"
"ENSG00000141295",239.96090075236,-0.177474503900332,0.676647866534601,-0.262284879148816,0.793101818766002,0.937806572190524,"FALSE","ENSG00000141295","90507","secernin 2"
"ENSG00000260404",215.340473553372,-0.177370944976146,1.07338902530486,-0.165243859211035,0.868752045079018,0.96438493107232,"FALSE","ENSG00000260404",NA,NA
"ENSG00000133131",378.543845626004,-0.177285847660753,0.510333968182571,-0.347391823225315,0.72829697542712,0.915128648985279,"FALSE","ENSG00000133131","79710","MORC family CW-type zinc finger 4"
"ENSG00000033800",577.346043307619,0.177230095756124,0.343549159635243,0.515879869839573,0.605938314408359,0.864111777116362,"FALSE","ENSG00000033800","8554","protein inhibitor of activated STAT 1"
"ENSG00000106636",1317.96051016858,-0.177226099409839,0.506633161401771,-0.349811486716511,0.726480177895071,0.914644192353192,"FALSE","ENSG00000106636","10652","YKT6 v-SNARE homolog"
"ENSG00000171161",438.752329051255,0.177193474803016,0.724687253804346,0.244510268219587,0.806835650389226,0.942193683380174,"FALSE","ENSG00000171161","79894","zinc finger protein 672"
"ENSG00000159239",45.5673685014009,0.177051179768619,0.667044982332653,0.265426147348372,0.790681195626984,0.937385297464062,"FALSE","ENSG00000159239",NA,NA
"ENSG00000019995",239.788678376201,-0.177020335916633,0.561412651262816,-0.315312338470556,0.75252451773152,0.925675166782483,"FALSE","ENSG00000019995","54764","zinc finger RANBP2-type containing 1"
"ENSG00000107902",115.687255920154,0.176949739171101,0.546037675838613,0.324061410047098,0.745891542049635,0.92331411936378,"FALSE","ENSG00000107902","64077","phospholysine phosphohistidine inorganic pyrophosphate phosphatase"
"ENSG00000132016",51.3613359217725,0.176818366576665,0.867210667702112,0.203893209760887,0.838436951448483,0.95244441135996,"FALSE","ENSG00000132016","79173","break repair meiotic recombinase recruitment factor 1"
"ENSG00000137992",394.618495269751,-0.176804905290374,0.565077147958447,-0.312886312832058,0.754367036648071,0.925962259658873,"FALSE","ENSG00000137992","1629","dihydrolipoamide branched chain transacylase E2"
"ENSG00000118705",6283.38725851913,0.176774100654921,0.701612858073625,0.251953906803075,0.801076691657989,0.940052012999252,"FALSE","ENSG00000118705","6185","ribophorin II"
"ENSG00000139266",255.63416185861,-0.17671652084411,0.819131957313642,-0.215736328275673,0.829193282079344,0.950389607563121,"FALSE","ENSG00000139266","92979","membrane associated ring-CH-type finger 9"
"ENSG00000096092",313.505010362452,0.17665496793545,0.387471119154879,0.455917768324916,0.648449111855294,0.882170983993645,"FALSE","ENSG00000096092","28978","transmembrane protein 14A"
"ENSG00000103549",1514.54341951725,-0.176486050198544,0.38288249188283,-0.460940507701648,0.644841288444332,0.881414319540677,"FALSE","ENSG00000103549","9810","ring finger protein 40"
"ENSG00000213790",48.9808936995601,-0.176457496601338,0.614898255781235,-0.286970234412434,0.774135111590512,0.932140942228529,"FALSE","ENSG00000213790",NA,NA
"ENSG00000048828",3485.80789196875,0.176269632522332,0.436709646073674,0.403631186320521,0.686483949051361,0.898066453441382,"FALSE","ENSG00000048828","23196","family with sequence similarity 120A"
"ENSG00000129636",646.944824832207,0.176258097556929,0.535399683998797,0.329208445250643,0.741998140018409,0.921601621686473,"FALSE","ENSG00000129636","81533","integrin alpha FG-GAP repeat containing 1"
"ENSG00000248092",230.568384715527,-0.176247808183225,0.76844383328482,-0.229356786467827,0.818591620341762,0.946049447109146,"FALSE","ENSG00000248092",NA,NA
"ENSG00000267040",17.156919238354,-0.176213388445581,0.746933753269185,-0.235915685526767,0.8134980964624,0.944265941211177,"FALSE","ENSG00000267040","100505549","uncharacterized LOC100505549"
"ENSG00000014164",444.58579080805,0.176199227983689,0.497234504284739,0.354358409292508,0.723070299482215,0.913346822715153,"FALSE","ENSG00000014164","23144","zinc finger CCCH-type containing 3"
"ENSG00000118402",83.1790717843487,-0.176188710610611,1.24201902443147,-0.141856692325032,0.887193202804976,0.968329428761856,"FALSE","ENSG00000118402","6785","ELOVL fatty acid elongase 4"
"ENSG00000158711",674.545164750083,-0.176153381231461,0.572428876412976,-0.307729725892403,0.758287998631003,0.92679031028545,"FALSE","ENSG00000158711","2005","ETS transcription factor ELK4"
"ENSG00000234851",4964.97502510712,0.176085082996229,0.56851446790413,0.30972841139009,0.75676749534209,0.9264438403247,"FALSE","ENSG00000234851","647099","ribosomal protein L23a pseudogene 42"
"ENSG00000164051",192.520900415,-0.175971396428564,0.496617870099338,-0.354339638228009,0.723084365243881,0.913346822715153,"FALSE","ENSG00000164051","79714","coiled-coil domain containing 51"
"ENSG00000088280",528.806654261777,-0.17584274929735,0.695224853469079,-0.252929319801957,0.800322832018554,0.9397259628876,"FALSE","ENSG00000088280","55616","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
"ENSG00000106125",72.8171493367919,-0.175842644159264,1.22291322090612,-0.143789960851819,0.88566633057143,0.968061729135783,"FALSE","ENSG00000106125","84182","MINDY lysine 48 deubiquitinase 4"
"ENSG00000261098",14.3369065978914,-0.175790384770689,1.21766995559311,-0.144366200351115,0.885211305391094,0.968061729135783,"FALSE","ENSG00000261098",NA,NA
"ENSG00000237149",17.4595211036682,-0.175782094211797,0.689746684365204,-0.254850219937736,0.798838785645724,0.938902560968923,"FALSE","ENSG00000237149","100131213","ZNF503 antisense RNA 2"
"ENSG00000198753",244.625898049411,-0.175739781987579,0.833851580889064,-0.210756669430551,0.833077151811237,0.95119310978105,"FALSE","ENSG00000198753","5365","plexin B3"
"ENSG00000164331",159.081167283022,0.175365376666614,0.588611894708354,0.297930399033992,0.765756285852259,0.928826880272114,"FALSE","ENSG00000164331","57763","ankyrin repeat family A member 2"
"ENSG00000101109",1088.51113405972,0.175271828349075,0.651674749220552,0.268955991556696,0.787963548802467,0.936499102527976,"FALSE","ENSG00000101109","6789","serine/threonine kinase 4"
"ENSG00000120733",1520.16569542994,-0.175171043378203,0.418597999381923,-0.418470808835328,0.675602924979867,0.894412197750073,"FALSE","ENSG00000120733","51780","lysine demethylase 3B"
"ENSG00000197587",39.1192735037886,-0.17515091975385,1.21159286271326,-0.144562521903285,0.885056289512034,0.968061729135783,"FALSE","ENSG00000197587","127343","diencephalon/mesencephalon homeobox 1"
"ENSG00000111647",571.711021447322,0.175139746163288,0.45779355394254,0.382573639700639,0.702035918422169,0.905276613787175,"FALSE","ENSG00000111647","23074","UHRF1 binding protein 1 like"
"ENSG00000162191",706.840310976427,-0.175124750111259,0.564257705445154,-0.310363063581205,0.756284879214471,0.926297278757797,"FALSE","ENSG00000162191","51035","UBX domain protein 1"
"ENSG00000167930",1059.37869776233,0.175083247177587,0.519214444972796,0.337207966520964,0.735960132228126,0.919205336709095,"FALSE","ENSG00000167930","83986","family with sequence similarity 234 member A"
"ENSG00000259275",10.4343625142281,-0.175050615947151,1.59701305300986,-0.109611261859905,0.912717678807118,0.974130793381116,"FALSE","ENSG00000259275",NA,NA
"ENSG00000159363",564.97062842065,0.175032446235258,0.51569072092799,0.339413604185637,0.73429817155873,0.918186720016943,"FALSE","ENSG00000159363","23400","ATPase cation transporting 13A2"
"ENSG00000161939",143.117640016366,0.174845599309113,0.72169770865931,0.242269855108619,0.808571070222475,0.943367808143076,"FALSE","ENSG00000161939","100529209","RNASEK-C17orf49 readthrough"
"ENSG00000173209",424.578902007025,-0.174828119331598,0.531039420630802,-0.329218721886834,0.741990372965175,0.921601621686473,"FALSE","ENSG00000173209","130872","activator of HSP90 ATPase homolog 2, pseudogene"
"ENSG00000108773",866.020546149452,0.174682891888062,0.482868478156508,0.361760810220965,0.717530780269782,0.911805194908088,"FALSE","ENSG00000108773","2648","lysine acetyltransferase 2A"
"ENSG00000258472",45.0551669546215,-0.174613085709017,0.663681158246011,-0.263097849832724,0.792475161168505,0.937712344984957,"FALSE","ENSG00000258472",NA,NA
"ENSG00000111142",1297.25915909605,-0.174477490585856,0.484937773830409,-0.359793565280963,0.719001515560945,0.912372382757725,"FALSE","ENSG00000111142","10988","methionyl aminopeptidase 2"
"ENSG00000268573",53.8870734166185,-0.174450304030952,0.701931960526766,-0.248528794585782,0.803725293933661,0.941023227983129,"FALSE","ENSG00000268573",NA,NA
"ENSG00000102967",118.755374342959,-0.174440374613698,0.53834065548584,-0.324033440231761,0.745912717260219,0.92331411936378,"FALSE","ENSG00000102967","1723","dihydroorotate dehydrogenase (quinone)"
"ENSG00000205531",1631.68916624125,0.174416350891745,0.412857573989031,0.422461308403606,0.672688336384799,0.893164649769238,"FALSE","ENSG00000205531","4676","nucleosome assembly protein 1 like 4"
"ENSG00000025772",1116.32644250183,-0.174376861399501,0.566593566763286,-0.30776357450658,0.758262240439185,0.92679031028545,"FALSE","ENSG00000025772","10953","translocase of outer mitochondrial membrane 34"
"ENSG00000162437",366.749543948905,0.174331476889281,0.44763190644275,0.389452749860174,0.696941257148111,0.902803177507605,"FALSE","ENSG00000162437","55225","ribonucleoprotein, PTB binding 2"
"ENSG00000062194",1195.95485546451,-0.174157201302868,0.444526261332974,-0.391781580644153,0.695219605822738,0.902173695593155,"FALSE","ENSG00000062194","65056","GC-rich promoter binding protein 1"
"ENSG00000100823",1733.4211521611,-0.174141321470318,0.519380868088639,-0.335286361454113,0.737409080904061,0.919953438821768,"FALSE","ENSG00000100823","328","apurinic/apyrimidinic endodeoxyribonuclease 1"
"ENSG00000182185",81.4849959586741,0.17413947884367,0.623297811015624,0.279384069326219,0.779950095372957,0.934693263024742,"FALSE","ENSG00000182185","5890","RAD51 paralog B"
"ENSG00000226121",430.970918669507,-0.174132349017218,0.695745965919489,-0.250281507255435,0.802369656536705,0.940288315483589,"FALSE","ENSG00000226121",NA,NA
"ENSG00000117010",37.7831908057968,0.174060485051292,0.728674804074751,0.238872654959312,0.81120432999732,0.943631155874086,"FALSE","ENSG00000117010","127396","zinc finger protein 684"
"ENSG00000132635",396.959695519415,0.174051310042118,0.63113971107666,0.275773029311061,0.782722400206453,0.935399267197406,"FALSE","ENSG00000132635","64773","PC-esterase domain containing 1A"
"ENSG00000162819",771.06161860808,-0.174024305172046,0.487579938288003,-0.356914408298015,0.721155882880922,0.912889876885925,"FALSE","ENSG00000162819","148362","BRO1 domain and CAAX motif containing"
"ENSG00000100575",306.776163800631,-0.173971618307264,0.4165573997297,-0.417641406490804,0.676209318133271,0.894575584912492,"FALSE","ENSG00000100575","26520","translocase of inner mitochondrial membrane 9"
"ENSG00000108100",810.214059898118,0.173959264993037,0.396811184460521,0.438393048899417,0.661101384473413,0.888808202408131,"FALSE","ENSG00000108100","219771","cyclin Y"
"ENSG00000003509",151.376362706457,-0.17389536553282,0.508158127967742,-0.342207190955055,0.732194973971957,0.917470189011051,"FALSE","ENSG00000003509","55471","NADH:ubiquinone oxidoreductase complex assembly factor 7"
"ENSG00000171863",3232.5276949869,0.173809829379046,0.349307982200514,0.497583331145503,0.618777754909725,0.870008880552969,"FALSE","ENSG00000171863","6201","ribosomal protein S7"
"ENSG00000120662",83.8604154341314,0.173754549639235,0.476929929212133,0.364318821270601,0.715619946874457,0.91163451669799,"FALSE","ENSG00000120662","9617","mitochondrial translation release factor 1"
"ENSG00000173141",470.591878898605,-0.17367046115076,0.476661713467307,-0.364347410845011,0.715598600509664,0.91163451669799,"FALSE","ENSG00000173141","78988","mitochondrial ribosomal protein L57"
"ENSG00000275202",18.5707484598009,0.17365431071528,0.839679678317073,0.20681018631215,0.83615810060467,0.951956452187852,"FALSE","ENSG00000275202",NA,NA
"ENSG00000160949",1091.79344857568,-0.173568405029939,0.554326920636408,-0.313115597616421,0.754192839328511,0.925962259658873,"FALSE","ENSG00000160949","4796","tonsoku like, DNA repair protein"
"ENSG00000213707",17.7733782919742,-0.17354787401168,0.748698425671838,-0.231799437611944,0.816693793881575,0.94571609348156,"FALSE","ENSG00000213707",NA,NA
